audit_id,event_id,home_team,away_team,commence_time,snapshot_role,requested_snapshot,returned_snapshot,status,quote_count,odds_credits_used,discovery_credits_used,credits_remaining,error
2323b07f78edd0dce55c18d4fa167236|close|2020-08-01T22:55:00Z|us,2323b07f78edd0dce55c18d4fa167236,New York Yankees,Boston Red Sox,2020-08-01T23:15:00Z,close,2020-08-01T22:55:00Z,2020-08-01T22:55:00Z,offered,25,30,0,4997284,
f6c907e97a0ca996c0be81ce80559b3e|close|2020-08-01T22:55:00Z|us,f6c907e97a0ca996c0be81ce80559b3e,Los Angeles Angels,Houston Astros,2020-08-01T23:15:00Z,close,2020-08-01T22:55:00Z,2020-08-01T22:55:00Z,offered,25,30,0,4997254,
7b969bded3ced0f05eb8d730819fdbe8|close|2020-08-01T23:15:00Z|us,7b969bded3ced0f05eb8d730819fdbe8,Baltimore Orioles,Tampa Bay Rays,2020-08-01T23:35:00Z,close,2020-08-01T23:15:00Z,2020-08-01T23:15:00Z,offered,24,30,0,4997224,
8d2a5a496834cdc62c5f31c8ea759596|close|2020-08-01T23:50:00Z|us,8d2a5a496834cdc62c5f31c8ea759596,Colorado Rockies,San Diego Padres,2020-08-02T00:10:00Z,close,2020-08-01T23:50:00Z,2020-08-01T23:45:00Z,offered,24,30,0,4997194,
8ef554e877e1446c4ab6ddff65b98caa|close|2020-08-01T23:50:00Z|us,8ef554e877e1446c4ab6ddff65b98caa,Arizona Diamondbacks,Los Angeles Dodgers,2020-08-02T00:10:00Z,close,2020-08-01T23:50:00Z,2020-08-01T23:45:00Z,offered,21,30,0,4997164,
3d405e9f570a21250029cd79c67a120a|close|2020-08-01T23:55:00Z|us,3d405e9f570a21250029cd79c67a120a,Chicago Cubs,Pittsburgh Pirates,2020-08-02T00:15:00Z,close,2020-08-01T23:55:00Z,2020-08-01T23:55:00Z,offered,24,30,0,4997134,
f36d5ea84bb2e4b923c5612e5bf2833e|close|2020-08-02T00:50:00Z|us,f36d5ea84bb2e4b923c5612e5bf2833e,Seattle Mariners,Oakland Athletics,2020-08-02T01:10:00Z,close,2020-08-02T00:50:00Z,2020-08-02T00:45:00Z,offered,25,30,0,4997104,
90e1bafd1c39cf5d2a72d3abefaa0569|close|2020-08-02T16:45:00Z|us,90e1bafd1c39cf5d2a72d3abefaa0569,Baltimore Orioles,Tampa Bay Rays,2020-08-02T17:05:00Z,close,2020-08-02T16:45:00Z,2020-08-02T16:45:00Z,offered,25,30,1,4997047,
8b298bf9a7251437ce821df65f9beae7|close|2020-08-02T16:50:00Z|us,8b298bf9a7251437ce821df65f9beae7,Atlanta Braves,New York Mets,2020-08-02T17:10:00Z,close,2020-08-02T16:50:00Z,2020-08-02T16:45:00Z,offered,25,30,0,4997017,
fda988084ae54f116607ee6c05a7877b|close|2020-08-02T18:00:00Z|us,fda988084ae54f116607ee6c05a7877b,Chicago Cubs,Pittsburgh Pirates,2020-08-02T18:20:00Z,close,2020-08-02T18:00:00Z,2020-08-02T17:55:00Z,offered,25,30,0,4996987,
8bc891f6dfb47bd8034cc4310ac45191|close|2020-08-02T18:50:00Z|us,8bc891f6dfb47bd8034cc4310ac45191,Colorado Rockies,San Diego Padres,2020-08-02T19:10:00Z,close,2020-08-02T18:50:00Z,2020-08-02T18:45:00Z,offered,25,30,0,4996957,
d597a3d55eb62c72c458169b9cffb787|close|2020-08-02T19:45:00Z|us,d597a3d55eb62c72c458169b9cffb787,San Francisco Giants,Texas Rangers,2020-08-02T20:05:00Z,close,2020-08-02T19:45:00Z,2020-08-02T19:45:00Z,offered,21,30,0,4996927,
24779ce3addab59ac6d1fc7a4241d30d|close|2020-08-02T19:50:00Z|us,24779ce3addab59ac6d1fc7a4241d30d,Arizona Diamondbacks,Los Angeles Dodgers,2020-08-02T20:10:00Z,close,2020-08-02T19:50:00Z,2020-08-02T19:45:00Z,offered,19,30,0,4996897,
4b11a1d83c7e22de7d6c00df415365a3|close|2020-08-02T19:50:00Z|us,4b11a1d83c7e22de7d6c00df415365a3,Los Angeles Angels,Houston Astros,2020-08-02T20:10:00Z,close,2020-08-02T19:50:00Z,2020-08-02T19:45:00Z,offered,22,30,0,4996867,
a25a47775b29c12fb74190c6372ff747|close|2020-08-03T22:20:00Z|us,a25a47775b29c12fb74190c6372ff747,Cincinnati Reds,Cleveland Indians,2020-08-03T22:40:00Z,close,2020-08-03T22:20:00Z,2020-08-03T22:15:00Z,offered,25,30,1,4996837,
51b4411525de554f0494bc859b22ed77|close|2020-08-03T22:45:00Z|us,51b4411525de554f0494bc859b22ed77,New York Yankees,Philadelphia Phillies,2020-08-03T23:05:00Z,close,2020-08-03T22:45:00Z,2020-08-03T22:45:00Z,offered,25,30,0,4996807,
0dd1624a49712c4ad3ff1fd309408e3c|close|2020-08-03T22:50:00Z|us,0dd1624a49712c4ad3ff1fd309408e3c,Atlanta Braves,New York Mets,2020-08-03T23:10:00Z,close,2020-08-03T22:50:00Z,2020-08-03T22:45:00Z,offered,25,30,0,4996777,
c1415f8b02f82138a89cb0d51a9c6385|close|2020-08-03T23:55:00Z|us,c1415f8b02f82138a89cb0d51a9c6385,Chicago Cubs,Kansas City Royals,2020-08-04T00:15:00Z,close,2020-08-03T23:55:00Z,2020-08-03T23:55:00Z,offered,25,30,0,4996747,
5df47d30eb7179b6901853f4e4ed45c4|close|2020-08-04T00:20:00Z|us,5df47d30eb7179b6901853f4e4ed45c4,Colorado Rockies,San Francisco Giants,2020-08-04T00:40:00Z,close,2020-08-04T00:20:00Z,2020-08-04T00:15:00Z,offered,25,30,0,4996717,
d2f1cedc4d89c2fafc63bc5e81ff535b|close|2020-08-04T00:50:00Z|us,d2f1cedc4d89c2fafc63bc5e81ff535b,Seattle Mariners,Oakland Athletics,2020-08-04T01:10:00Z,close,2020-08-04T00:50:00Z,2020-08-04T00:45:00Z,offered,25,30,0,4996687,
5640e8fdf6b63c64b93e02764a08c279|close|2020-08-04T00:50:00Z|us,5640e8fdf6b63c64b93e02764a08c279,San Diego Padres,Los Angeles Dodgers,2020-08-04T01:10:00Z,close,2020-08-04T00:50:00Z,2020-08-04T00:45:00Z,offered,22,30,0,4996657,
de5e8a07c9af7521186e2c2171ba8f5a|close|2020-08-04T21:50:00Z|us,de5e8a07c9af7521186e2c2171ba8f5a,Cincinnati Reds,Cleveland Indians,2020-08-04T22:10:00Z,close,2020-08-04T21:50:00Z,2020-08-04T21:45:00Z,offered,25,30,1,4996627,
e49294b8dcd21d87fa688e6be25b53d9|close|2020-08-04T22:20:00Z|us,e49294b8dcd21d87fa688e6be25b53d9,Tampa Bay Rays,Boston Red Sox,2020-08-04T22:40:00Z,close,2020-08-04T22:20:00Z,2020-08-04T22:15:00Z,offered,27,30,0,4996597,
85f5e1d7a94b52246d959ab6ed479d35|close|2020-08-04T22:45:00Z|us,85f5e1d7a94b52246d959ab6ed479d35,Washington Nationals,New York Mets,2020-08-04T23:05:00Z,close,2020-08-04T22:45:00Z,2020-08-04T22:45:00Z,offered,25,30,0,4996567,
8edb70a1221edccaf78997f84c4d3bb5|close|2020-08-04T22:50:00Z|us,8edb70a1221edccaf78997f84c4d3bb5,Atlanta Braves,Toronto Blue Jays,2020-08-04T23:10:00Z,close,2020-08-04T22:50:00Z,2020-08-04T22:45:00Z,offered,24,30,0,4996537,
d4e81ee93c4cd617beed3ebd21e167a4|close|2020-08-04T23:50:00Z|us,d4e81ee93c4cd617beed3ebd21e167a4,Milwaukee Brewers,Chicago White Sox,2020-08-05T00:10:00Z,close,2020-08-04T23:50:00Z,2020-08-04T23:45:00Z,offered,26,30,0,4996507,
b18fd7405303fd31506c14fb7c580100|close|2020-08-04T23:55:00Z|us,b18fd7405303fd31506c14fb7c580100,Chicago Cubs,Kansas City Royals,2020-08-05T00:15:00Z,close,2020-08-04T23:55:00Z,2020-08-04T23:55:00Z,offered,24,30,0,4996477,
2757753efe29b832322df1a6ff4d3c38|close|2020-08-05T00:50:00Z|us,2757753efe29b832322df1a6ff4d3c38,Oakland Athletics,Texas Rangers,2020-08-05T01:10:00Z,close,2020-08-05T00:50:00Z,2020-08-05T00:45:00Z,offered,25,30,0,4996447,
38b6cf367d789ad3f6de82ce8645d10f|close|2020-08-05T00:50:00Z|us,38b6cf367d789ad3f6de82ce8645d10f,San Diego Padres,Los Angeles Dodgers,2020-08-05T01:10:00Z,close,2020-08-05T00:50:00Z,2020-08-05T00:45:00Z,offered,21,30,0,4996417,
eea0fa33ea9a7c9998fffaf21e5015a0|close|2020-08-05T01:50:00Z|us,eea0fa33ea9a7c9998fffaf21e5015a0,Seattle Mariners,Los Angeles Angels,2020-08-05T02:10:00Z,close,2020-08-05T01:50:00Z,2020-08-05T01:45:00Z,offered,25,30,0,4996387,
d1625498322d3835d924f1eb59259d37|close|2020-08-05T21:45:00Z|us,d1625498322d3835d924f1eb59259d37,Washington Nationals,New York Mets,2020-08-05T22:05:00Z,close,2020-08-05T21:45:00Z,2020-08-05T21:45:00Z,offered,25,30,1,4996357,
151b3c648857e0a6f775384988ef1642|close|2020-08-05T22:20:00Z|us,151b3c648857e0a6f775384988ef1642,Tampa Bay Rays,Boston Red Sox,2020-08-05T22:40:00Z,close,2020-08-05T22:20:00Z,2020-08-05T22:15:00Z,offered,25,30,0,4996327,
5f9157b53c96c22d27693d4442b2d244|close|2020-08-05T22:45:00Z|us,5f9157b53c96c22d27693d4442b2d244,Pittsburgh Pirates,Minnesota Twins,2020-08-05T23:05:00Z,close,2020-08-05T22:45:00Z,2020-08-05T22:45:00Z,offered,24,30,0,4996297,
75781e60ca2a26d55b20c8164abd06c9|close|2020-08-05T22:50:00Z|us,75781e60ca2a26d55b20c8164abd06c9,Atlanta Braves,Toronto Blue Jays,2020-08-05T23:10:00Z,close,2020-08-05T22:50:00Z,2020-08-05T22:45:00Z,offered,24,30,0,4996267,
b5c75996e2e258fcee2775dacc66e70f|close|2020-08-05T23:45:00Z|us,b5c75996e2e258fcee2775dacc66e70f,Kansas City Royals,Chicago Cubs,2020-08-06T00:05:00Z,close,2020-08-05T23:45:00Z,2020-08-05T23:45:00Z,offered,25,30,0,4996237,
bc8cec19b5d3dfd58e59b5bdb9e22f40|close|2020-08-05T23:50:00Z|us,bc8cec19b5d3dfd58e59b5bdb9e22f40,Chicago White Sox,Milwaukee Brewers,2020-08-06T00:10:00Z,close,2020-08-05T23:50:00Z,2020-08-05T23:45:00Z,offered,24,30,0,4996207,
ea0d72499da77af104739505a242d939|close|2020-08-06T00:50:00Z|us,ea0d72499da77af104739505a242d939,Oakland Athletics,Texas Rangers,2020-08-06T01:10:00Z,close,2020-08-06T00:50:00Z,2020-08-06T00:45:00Z,offered,27,30,0,4996177,
8e0b35a116529436741d8fcfc0fef792|close|2020-08-06T00:50:00Z|us,8e0b35a116529436741d8fcfc0fef792,San Diego Padres,Los Angeles Dodgers,2020-08-06T01:10:00Z,close,2020-08-06T00:50:00Z,2020-08-06T00:45:00Z,offered,25,30,0,4996147,
e484ed2e7d0ef81cfb8d3fa30c98d3d6|close|2020-08-06T00:50:00Z|us,e484ed2e7d0ef81cfb8d3fa30c98d3d6,Arizona Diamondbacks,Houston Astros,2020-08-06T01:10:00Z,close,2020-08-06T00:50:00Z,2020-08-06T00:45:00Z,offered,25,30,0,4996117,
fbf8b945e59b61f6a1b7e709f370adf0|close|2020-08-06T01:20:00Z|us,fbf8b945e59b61f6a1b7e709f370adf0,Seattle Mariners,Los Angeles Angels,2020-08-06T01:40:00Z,close,2020-08-06T01:20:00Z,2020-08-06T01:15:00Z,offered,27,30,0,4996087,
88c2786c128270cbe3bfbef33b6c526a|close|2020-08-06T17:15:00Z|us,88c2786c128270cbe3bfbef33b6c526a,Pittsburgh Pirates,Minnesota Twins,2020-08-06T17:35:00Z,close,2020-08-06T17:15:00Z,2020-08-06T17:15:00Z,offered,28,30,1,4996057,
46023486a8440d203f997855cf6c8b70|close|2020-08-06T19:20:00Z|us,46023486a8440d203f997855cf6c8b70,Oakland Athletics,Texas Rangers,2020-08-06T19:40:00Z,close,2020-08-06T19:20:00Z,2020-08-06T19:15:00Z,offered,28,30,0,4996027,
b93d4ad6c67609fb50447ab8d4db5f59|close|2020-08-06T19:50:00Z|us,b93d4ad6c67609fb50447ab8d4db5f59,Seattle Mariners,Los Angeles Angels,2020-08-06T20:10:00Z,close,2020-08-06T19:50:00Z,2020-08-06T19:45:00Z,offered,28,30,0,4995997,
957d929d3271fd1fe6d09c5a93076fd9|close|2020-08-06T21:45:00Z|us,957d929d3271fd1fe6d09c5a93076fd9,Philadelphia Phillies,New York Yankees,2020-08-06T22:05:00Z,close,2020-08-06T21:45:00Z,2020-08-06T21:45:00Z,offered,22,30,0,4995967,
55e6b3e75d3b589d5755e5b36f427d86|close|2020-08-06T21:50:00Z|us,55e6b3e75d3b589d5755e5b36f427d86,Cleveland Indians,Cincinnati Reds,2020-08-06T22:10:00Z,close,2020-08-06T21:50:00Z,2020-08-06T21:45:00Z,offered,25,30,0,4995937,
4329716bbf04f096ba0ef6373b4b0a3c|close|2020-08-06T22:50:00Z|us,4329716bbf04f096ba0ef6373b4b0a3c,Atlanta Braves,Toronto Blue Jays,2020-08-06T23:10:00Z,close,2020-08-06T22:50:00Z,2020-08-06T22:45:00Z,offered,28,30,0,4995907,
d3998ac902d8b4ac9948912e03b01680|close|2020-08-06T22:55:00Z|us,d3998ac902d8b4ac9948912e03b01680,Kansas City Royals,Chicago Cubs,2020-08-06T23:15:00Z,close,2020-08-06T22:55:00Z,2020-08-06T22:55:00Z,offered,28,30,0,4995877,
4bf06230f07a2666e06b79912e1b9619|close|2020-08-06T23:50:00Z|us,4bf06230f07a2666e06b79912e1b9619,Chicago White Sox,Milwaukee Brewers,2020-08-07T00:10:00Z,close,2020-08-06T23:50:00Z,2020-08-06T23:45:00Z,offered,28,30,0,4995847,
056f6c2b1257dfd1e8cf9ca9f4c7c1bd|close|2020-08-07T21:45:00Z|us,056f6c2b1257dfd1e8cf9ca9f4c7c1bd,Washington Nationals,Baltimore Orioles,2020-08-07T22:05:00Z,close,2020-08-07T21:45:00Z,2020-08-07T21:45:00Z,offered,25,30,1,4995817,
d638bef0d67c3d2984e5daa31bcac7a8|close|2020-08-07T22:20:00Z|us,d638bef0d67c3d2984e5daa31bcac7a8,Tampa Bay Rays,New York Yankees,2020-08-07T22:40:00Z,close,2020-08-07T22:20:00Z,2020-08-07T22:15:00Z,offered,28,30,0,4995787,
880128d60f3e07a97940b2a04bf27c01|close|2020-08-07T22:45:00Z|us,880128d60f3e07a97940b2a04bf27c01,Pittsburgh Pirates,Detroit Tigers,2020-08-07T23:05:00Z,close,2020-08-07T22:45:00Z,2020-08-07T22:45:00Z,offered,27,30,0,4995757,
51e49f3a0ae66df7a52a4e5c611a309e|close|2020-08-07T22:45:00Z|us,51e49f3a0ae66df7a52a4e5c611a309e,Philadelphia Phillies,Atlanta Braves,2020-08-07T23:05:00Z,close,2020-08-07T22:45:00Z,2020-08-07T22:45:00Z,offered,27,30,0,4995727,
0089e279f90cfd40d09a5524fb532484|close|2020-08-07T23:45:00Z|us,0089e279f90cfd40d09a5524fb532484,Kansas City Royals,Minnesota Twins,2020-08-08T00:05:00Z,close,2020-08-07T23:45:00Z,2020-08-07T23:45:00Z,offered,28,30,0,4995697,
c0eb0c5be503f8114b872862f60c1bb6|close|2020-08-07T23:50:00Z|us,c0eb0c5be503f8114b872862f60c1bb6,Chicago White Sox,Cleveland Indians,2020-08-08T00:10:00Z,close,2020-08-07T23:50:00Z,2020-08-07T23:45:00Z,offered,28,30,0,4995667,
d3407e4bcf1544f7ad27df1323aa8aae|close|2020-08-07T23:50:00Z|us,d3407e4bcf1544f7ad27df1323aa8aae,Milwaukee Brewers,Cincinnati Reds,2020-08-08T00:10:00Z,close,2020-08-07T23:50:00Z,2020-08-07T23:45:00Z,offered,28,30,0,4995637,
87288ef862c54bfa2bc229912bd373b7|close|2020-08-08T00:45:00Z|us,87288ef862c54bfa2bc229912bd373b7,Texas Rangers,Los Angeles Angels,2020-08-08T01:05:00Z,close,2020-08-08T00:45:00Z,2020-08-08T00:45:00Z,offered,28,30,0,4995607,
affe2d4ec45deb87bf6662ebdca1d436|close|2020-08-08T00:50:00Z|us,affe2d4ec45deb87bf6662ebdca1d436,San Diego Padres,Arizona Diamondbacks,2020-08-08T01:10:00Z,close,2020-08-08T00:50:00Z,2020-08-08T00:45:00Z,offered,25,30,0,4995577,
e00c424c50a83a2af7cfed3b9d67419f|close|2020-08-08T00:50:00Z|us,e00c424c50a83a2af7cfed3b9d67419f,Oakland Athletics,Houston Astros,2020-08-08T01:10:00Z,close,2020-08-08T00:50:00Z,2020-08-08T00:45:00Z,offered,28,30,0,4995547,
b08f39b69abcee18814b77d9071d164e|close|2020-08-08T01:20:00Z|us,b08f39b69abcee18814b77d9071d164e,Seattle Mariners,Colorado Rockies,2020-08-08T01:40:00Z,close,2020-08-08T01:20:00Z,2020-08-08T01:15:00Z,offered,27,30,0,4995517,
39264f22196491daa9726bb8412031c5|close|2020-08-08T01:20:00Z|us,39264f22196491daa9726bb8412031c5,Los Angeles Dodgers,San Francisco Giants,2020-08-08T01:40:00Z,close,2020-08-08T01:20:00Z,2020-08-08T01:15:00Z,offered,25,30,0,4995487,
f0548418217a6609b64ab7cb0dc5361f|close|2020-08-08T19:45:00Z|us,f0548418217a6609b64ab7cb0dc5361f,Pittsburgh Pirates,Detroit Tigers,2020-08-08T20:05:00Z,close,2020-08-08T19:45:00Z,2020-08-08T19:45:00Z,offered,28,30,1,4995457,
c906ea6b0a4618c2f0acf04e88d164e5|close|2020-08-08T19:50:00Z|us,c906ea6b0a4618c2f0acf04e88d164e5,Oakland Athletics,Houston Astros,2020-08-08T20:10:00Z,close,2020-08-08T19:50:00Z,2020-08-08T19:45:00Z,offered,28,30,0,4995427,
bff7895d7f929343828245787e9cfa59|close|2020-08-08T21:45:00Z|us,bff7895d7f929343828245787e9cfa59,Washington Nationals,Baltimore Orioles,2020-08-08T22:05:00Z,close,2020-08-08T21:45:00Z,2020-08-08T21:45:00Z,offered,28,30,0,4995397,
e4c3cf112886bc1b213fcef4aa77b31f|close|2020-08-08T22:45:00Z|us,e4c3cf112886bc1b213fcef4aa77b31f,Kansas City Royals,Minnesota Twins,2020-08-08T23:05:00Z,close,2020-08-08T22:45:00Z,2020-08-08T22:45:00Z,offered,27,30,0,4995367,
42b09998afdf800b39efec279f59408b|close|2020-08-08T22:45:00Z|us,42b09998afdf800b39efec279f59408b,Texas Rangers,Los Angeles Angels,2020-08-08T23:05:00Z,close,2020-08-08T22:45:00Z,2020-08-08T22:45:00Z,offered,27,30,0,4995337,
c38c866b3e00b358d408eac002cfc4dc|close|2020-08-08T22:50:00Z|us,c38c866b3e00b358d408eac002cfc4dc,Milwaukee Brewers,Cincinnati Reds,2020-08-08T23:10:00Z,close,2020-08-08T22:50:00Z,2020-08-08T22:45:00Z,offered,27,30,0,4995307,
a51c59a0b1c0e9ec6d43cb9e82fa3723|close|2020-08-09T00:50:00Z|us,a51c59a0b1c0e9ec6d43cb9e82fa3723,San Diego Padres,Arizona Diamondbacks,2020-08-09T01:10:00Z,close,2020-08-09T00:50:00Z,2020-08-09T00:45:00Z,offered,24,30,0,4995277,
3524ea2f4f58a92fb8329e5cf5ea379f|close|2020-08-09T00:50:00Z|us,3524ea2f4f58a92fb8329e5cf5ea379f,Los Angeles Dodgers,San Francisco Giants,2020-08-09T01:10:00Z,close,2020-08-09T00:50:00Z,2020-08-09T00:45:00Z,offered,24,30,0,4995247,
843186dc7a6ed2829eb4532f1537841d|close|2020-08-09T00:50:00Z|us,843186dc7a6ed2829eb4532f1537841d,Seattle Mariners,Colorado Rockies,2020-08-09T01:10:00Z,close,2020-08-09T00:50:00Z,2020-08-09T00:45:00Z,offered,27,30,0,4995217,
2d587b5f04fb42a3902f324e6e515903|close|2020-08-09T16:50:00Z|us,2d587b5f04fb42a3902f324e6e515903,Tampa Bay Rays,New York Yankees,2020-08-09T17:10:00Z,close,2020-08-09T16:50:00Z,2020-08-09T16:45:00Z,offered,28,30,1,4995187,
43fc77226428964287f84845a2cc5456|close|2020-08-09T16:50:00Z|us,43fc77226428964287f84845a2cc5456,New York Mets,Miami Marlins,2020-08-09T17:10:00Z,close,2020-08-09T16:50:00Z,2020-08-09T16:45:00Z,offered,28,30,0,4995157,
058792bd69b87f2b6da8dbfc7aa3f2c3|close|2020-08-09T17:15:00Z|us,058792bd69b87f2b6da8dbfc7aa3f2c3,Pittsburgh Pirates,Detroit Tigers,2020-08-09T17:35:00Z,close,2020-08-09T17:15:00Z,2020-08-09T17:15:00Z,offered,28,30,0,4995127,
762a98bfc5027018b30140583b3e8606|close|2020-08-09T17:15:00Z|us,762a98bfc5027018b30140583b3e8606,Boston Red Sox,Toronto Blue Jays,2020-08-09T17:35:00Z,close,2020-08-09T17:15:00Z,2020-08-09T17:15:00Z,offered,28,30,0,4995097,
fcdf242a2a65d0569b48f66fe4c8f524|close|2020-08-09T17:45:00Z|us,fcdf242a2a65d0569b48f66fe4c8f524,Kansas City Royals,Minnesota Twins,2020-08-09T18:05:00Z,close,2020-08-09T17:45:00Z,2020-08-09T17:45:00Z,offered,25,30,0,4995067,
6cb5ba0556a4a20e168ec4b6491ce3bd|close|2020-08-09T17:50:00Z|us,6cb5ba0556a4a20e168ec4b6491ce3bd,Milwaukee Brewers,Cincinnati Reds,2020-08-09T18:10:00Z,close,2020-08-09T17:50:00Z,2020-08-09T17:45:00Z,offered,25,30,0,4995037,
8acfdec26500e23bb1cdc476728cc1cd|close|2020-08-09T18:15:00Z|us,8acfdec26500e23bb1cdc476728cc1cd,Texas Rangers,Los Angeles Angels,2020-08-09T18:35:00Z,close,2020-08-09T18:15:00Z,2020-08-09T18:15:00Z,offered,25,30,0,4995007,
2498fcdc2a7d040c9c6900210db81c05|close|2020-08-09T19:50:00Z|us,2498fcdc2a7d040c9c6900210db81c05,Oakland Athletics,Houston Astros,2020-08-09T20:10:00Z,close,2020-08-09T19:50:00Z,2020-08-09T19:45:00Z,offered,25,30,0,4994977,
5445566fc9d7770ef921c9182a45b4f6|close|2020-08-09T19:50:00Z|us,5445566fc9d7770ef921c9182a45b4f6,Los Angeles Dodgers,San Francisco Giants,2020-08-09T20:10:00Z,close,2020-08-09T19:50:00Z,2020-08-09T19:45:00Z,offered,22,30,0,4994947,
5dd7d8d9a7babeba774c88d0106879e0|close|2020-08-09T19:50:00Z|us,5dd7d8d9a7babeba774c88d0106879e0,San Diego Padres,Arizona Diamondbacks,2020-08-09T20:10:00Z,close,2020-08-09T19:50:00Z,2020-08-09T19:45:00Z,offered,22,30,0,4994917,
661c669c74ddf27fe11075db9af2cc03|close|2020-08-09T19:50:00Z|us,661c669c74ddf27fe11075db9af2cc03,Seattle Mariners,Colorado Rockies,2020-08-09T20:10:00Z,close,2020-08-09T19:50:00Z,2020-08-09T19:45:00Z,offered,25,30,0,4994887,
12f1777e78467803f912ff834a7d923f|close|2020-08-09T22:48:00Z|us,12f1777e78467803f912ff834a7d923f,Chicago White Sox,Cleveland Indians,2020-08-09T23:08:00Z,close,2020-08-09T22:48:00Z,2020-08-09T22:45:00Z,offered,28,30,0,4994857,
366d54fd127ec4a7f255835312cc688e|close|2020-08-10T21:45:00Z|us,366d54fd127ec4a7f255835312cc688e,Philadelphia Phillies,Atlanta Braves,2020-08-10T22:05:00Z,close,2020-08-10T21:45:00Z,2020-08-10T21:45:00Z,offered,25,30,1,4994827,
b0ddd8121e24333e75b8908eaef34caa|close|2020-08-10T22:50:00Z|us,b0ddd8121e24333e75b8908eaef34caa,Detroit Tigers,Chicago White Sox,2020-08-10T23:10:00Z,close,2020-08-10T22:50:00Z,2020-08-10T22:45:00Z,offered,24,30,0,4994797,
f03ea565d03efc853f71ac03d4123111|close|2020-08-10T22:50:00Z|us,f03ea565d03efc853f71ac03d4123111,New York Mets,Washington Nationals,2020-08-10T23:10:00Z,close,2020-08-10T22:50:00Z,2020-08-10T22:45:00Z,offered,25,30,0,4994767,
be36bba249bb2bc2cf4f20c9e7ba5287|close|2020-08-10T23:50:00Z|us,be36bba249bb2bc2cf4f20c9e7ba5287,Milwaukee Brewers,Minnesota Twins,2020-08-11T00:10:00Z,close,2020-08-10T23:50:00Z,2020-08-10T23:45:00Z,offered,28,30,0,4994737,
e906dbea4bff199f9e64c524214d05ca|close|2020-08-11T00:20:00Z|us,e906dbea4bff199f9e64c524214d05ca,Colorado Rockies,Arizona Diamondbacks,2020-08-11T00:40:00Z,close,2020-08-11T00:20:00Z,2020-08-11T00:15:00Z,offered,25,30,0,4994707,
7c897b5ada4f27f641f4752145fafae6|close|2020-08-11T00:45:00Z|us,7c897b5ada4f27f641f4752145fafae6,Texas Rangers,Seattle Mariners,2020-08-11T01:05:00Z,close,2020-08-11T00:45:00Z,2020-08-11T00:45:00Z,offered,27,30,0,4994677,
12fb19a6798301a02a695b7431633412|close|2020-08-11T01:20:00Z|us,12fb19a6798301a02a695b7431633412,Los Angeles Angels,Oakland Athletics,2020-08-11T01:40:00Z,close,2020-08-11T01:20:00Z,2020-08-11T01:15:00Z,offered,27,30,0,4994647,
c5d47ee011cdc34c46f9d1db94b3fd6a|close|2020-08-11T01:20:00Z|us,c5d47ee011cdc34c46f9d1db94b3fd6a,Los Angeles Dodgers,San Diego Padres,2020-08-11T01:40:00Z,close,2020-08-11T01:20:00Z,2020-08-11T01:15:00Z,offered,24,30,0,4994617,
747b7ec751dbc9ab93de87cd1cdc6a13|close|2020-08-11T22:17:00Z|us,747b7ec751dbc9ab93de87cd1cdc6a13,Toronto Blue Jays,Miami Marlins,2020-08-11T22:37:00Z,close,2020-08-11T22:17:00Z,2020-08-11T22:15:00Z,offered,24,30,1,4994587,
c9817813f3cce2b6be21f4c27023be81|close|2020-08-11T22:20:00Z|us,c9817813f3cce2b6be21f4c27023be81,Cincinnati Reds,Kansas City Royals,2020-08-11T22:40:00Z,close,2020-08-11T22:20:00Z,2020-08-11T22:15:00Z,offered,24,30,0,4994557,
27b861913def33f1fb9e471bdc442080|close|2020-08-11T22:45:00Z|us,27b861913def33f1fb9e471bdc442080,New York Yankees,Atlanta Braves,2020-08-11T23:05:00Z,close,2020-08-11T22:45:00Z,2020-08-11T22:45:00Z,offered,25,30,0,4994527,
1be042e5e1c60e633981a6e99984dc30|close|2020-08-11T22:45:00Z|us,1be042e5e1c60e633981a6e99984dc30,Philadelphia Phillies,Baltimore Orioles,2020-08-11T23:05:00Z,close,2020-08-11T22:45:00Z,2020-08-11T22:45:00Z,offered,24,30,0,4994497,
77959615c8e8dbd0705f4e95be0c8250|close|2020-08-11T22:50:00Z|us,77959615c8e8dbd0705f4e95be0c8250,Cleveland Indians,Chicago Cubs,2020-08-11T23:10:00Z,close,2020-08-11T22:50:00Z,2020-08-11T22:45:00Z,offered,25,30,0,4994467,
24c69f09b593fd4887d1ec89ee20d2fa|close|2020-08-11T22:50:00Z|us,24c69f09b593fd4887d1ec89ee20d2fa,Detroit Tigers,Chicago White Sox,2020-08-11T23:10:00Z,close,2020-08-11T22:50:00Z,2020-08-11T22:45:00Z,offered,25,30,0,4994437,
ace9183eed40ab141cc7bf221afd5383|close|2020-08-11T22:50:00Z|us,ace9183eed40ab141cc7bf221afd5383,New York Mets,Washington Nationals,2020-08-11T23:10:00Z,close,2020-08-11T22:50:00Z,2020-08-11T22:45:00Z,offered,25,30,0,4994407,
93db4b92e3192d4b731428bc70a05290|close|2020-08-12T00:20:00Z|us,93db4b92e3192d4b731428bc70a05290,Colorado Rockies,Arizona Diamondbacks,2020-08-12T00:40:00Z,close,2020-08-12T00:20:00Z,2020-08-12T00:15:00Z,offered,25,30,0,4994377,
