game_pk,official_date,pitcher_id,batters,leverage_sum,high_leverage_batters
822833,2026-04-08,656302,23,33.2767,6
822833,2026-04-08,656546,5,17.5768,5
822833,2026-04-08,660271,24,31.4089,5
822833,2026-04-08,676263,5,8.7894,3
822833,2026-04-08,676508,5,11.2558,4
822833,2026-04-08,686973,3,3.8332,0
822833,2026-04-08,689254,3,3.3871,0
822834,2026-03-30,608372,18,24.769,5
822834,2026-03-30,623168,14,0.0066,0
822834,2026-03-30,643511,3,0.0184,0
822834,2026-03-30,663893,7,1.8462,0
822834,2026-03-30,664074,10,13.2327,0
822834,2026-03-30,677955,1,1.6558,1
822834,2026-03-30,686973,7,8.4124,1
822834,2026-03-30,693686,9,8.7659,0
822834,2026-03-30,801403,19,0.5169,0
822835,2026-04-01,592332,21,30.0235,5
822835,2026-04-01,607536,22,24.0983,0
822835,2026-04-01,622608,7,7.2187,0
822835,2026-04-01,623474,3,13.0066,3
822835,2026-04-01,643511,5,10.3183,5
822835,2026-04-01,656546,3,10.0257,3
822835,2026-04-01,657514,3,3.5135,1
822835,2026-04-01,663893,5,11.307,5
822835,2026-04-01,667297,4,10.226,4
822835,2026-04-01,680767,4,10.4742,4
822835,2026-04-01,689254,2,5.0114,2
822836,2026-03-31,453286,22,31.1225,8
822836,2026-03-31,656546,4,0.5104,0
822836,2026-03-31,657514,4,4.3256,0
822836,2026-03-31,663372,11,11.884,0
822836,2026-03-31,675848,8,11.0773,1
822836,2026-03-31,677955,4,3.7486,1
822836,2026-03-31,680755,5,2.5443,1
822836,2026-03-31,688642,13,4.9272,0
822836,2026-03-31,689254,3,6.2994,3
822837,2026-03-29,641778,20,19.1786,0
822837,2026-03-29,656546,4,1.2267,0
822837,2026-03-29,667297,3,2.0483,0
822837,2026-03-29,669372,12,3.1677,0
822837,2026-03-29,680755,5,3.1193,0
822837,2026-03-29,689254,1,0.4735,0
822837,2026-03-29,806960,20,15.6311,0
822838,2026-03-28,547184,6,14.1299,4
822838,2026-03-28,605130,5,14.5553,3
822838,2026-03-28,605488,22,25.6361,2
822838,2026-03-28,643410,5,6.2625,2
822838,2026-03-28,643511,3,2.1952,0
822838,2026-03-28,656302,22,30.181,5
822838,2026-03-28,663687,5,9.7156,2
822838,2026-03-28,663893,5,8.8593,4
822838,2026-03-28,665622,3,9.1495,3
822838,2026-03-28,665660,6,4.149,0
822838,2026-03-28,667297,4,1.2071,0
822838,2026-03-28,680755,1,1.851,1
822838,2026-03-28,686973,4,10.8261,4
822838,2026-03-28,689254,2,4.0435,2
822838,2026-03-28,693686,4,11.9118,4
822839,2026-03-27,592332,19,24.5592,4
822839,2026-03-27,605130,6,6.234,0
822839,2026-03-27,622663,20,26.5525,4
822839,2026-03-27,643511,4,9.9669,4
822839,2026-03-27,656546,5,17.5869,5
822839,2026-03-27,663687,5,3.7515,0
822839,2026-03-27,686973,4,8.3211,4
822839,2026-03-27,686993,5,4.3751,1
822865,2026-08-04,605288,1,0.2957,0
822865,2026-08-04,656641,6,11.2987,2
822865,2026-08-04,664141,4,8.4904,4
822865,2026-08-04,665665,6,7.6908,3
822865,2026-08-04,669022,24,29.666,2
822865,2026-08-04,671345,3,1.2859,0
822865,2026-08-04,681217,4,5.6067,2
822865,2026-08-04,681916,5,6.5963,2
822865,2026-08-04,682608,1,2.4498,1
822865,2026-08-04,694918,22,15.0809,0
822865,2026-08-04,695239,3,6.7005,3
822866,2026-08-05,641302,5,2.3102,0
822866,2026-08-05,663941,6,0.202,0
822866,2026-08-05,668390,4,0.1518,0
822866,2026-08-05,671345,3,0.1811,0
822866,2026-08-05,674003,20,20.2049,0
822866,2026-08-05,681217,5,0.8436,0
822866,2026-08-05,687931,18,17.3351,0
822866,2026-08-05,693313,9,1.1025,0
822866,2026-08-05,695239,4,1.0062,0
822867,2026-08-03,615698,24,19.7763,0
822867,2026-08-03,656529,5,2.3383,0
822867,2026-08-03,657277,24,24.2582,0
822867,2026-08-03,663884,6,0.5828,0
822867,2026-08-03,663941,3,0.6702,0
822867,2026-08-03,665665,1,0.2246,0
822867,2026-08-03,676775,3,3.379,0
822867,2026-08-03,682608,5,0.6062,0
822867,2026-08-03,687239,4,1.7176,0
822868,2026-07-27,596001,5,0.9176,0
822868,2026-07-27,621074,4,0.1728,0
822868,2026-07-27,656641,5,0.3832,0
822868,2026-07-27,669923,20,15.0872,0
822868,2026-07-27,677958,25,17.1648,0
822868,2026-07-27,677961,3,0.1927,0
822868,2026-07-27,678606,4,0.4588,0
822868,2026-07-27,695239,1,0.1763,0
822868,2026-07-27,695380,5,0.1158,0
822869,2026-07-25,543135,24,12.0263,0
822869,2026-07-25,677961,7,1.1941,0
822869,2026-07-25,687239,4,0.1112,0
822869,2026-07-25,689546,6,0.3827,0
822869,2026-07-25,693433,25,12.5648,0
822869,2026-07-25,695239,4,0.2082,0
822870,2026-07-26,594798,22,26.6137,5
822870,2026-07-26,641302,3,4.5156,1
822870,2026-07-26,642100,4,4.8226,1
822870,2026-07-26,660825,4,9.2656,2
822870,2026-07-26,662253,3,2.6995,0
822870,2026-07-26,668390,4,4.3221,0
822870,2026-07-26,669302,24,22.2305,0
822870,2026-07-26,682608,5,3.1177,0
822870,2026-07-26,687239,4,2.5083,0
822870,2026-07-26,695239,3,4.1211,2
822871,2026-07-21,594835,13,0.224,0
822871,2026-07-21,670950,4,0.6221,0
822871,2026-07-21,677958,21,16.5515,0
822871,2026-07-21,682668,3,0.0,0
822871,2026-07-21,702273,22,12.2608,0
822871,2026-07-21,805326,14,0.3335,0
822872,2026-07-24,596001,3,4.0705,1
822872,2026-07-24,621074,8,2.9511,0
822872,2026-07-24,641302,3,3.1883,0
822872,2026-07-24,656641,4,3.651,0
822872,2026-07-24,660825,5,4.3193,1
822872,2026-07-24,668390,1,0.7154,0
822872,2026-07-24,669022,23,28.9001,3
822872,2026-07-24,682243,23,29.0435,4
822872,2026-07-24,682608,4,6.4287,2
822873,2026-07-22,596001,6,6.1028,0
822873,2026-07-22,615698,14,16.5244,2
822873,2026-07-22,641302,7,8.8365,0
822873,2026-07-22,641743,22,28.955,5
822873,2026-07-22,656641,3,1.2179,0
822873,2026-07-22,663542,3,2.6995,0
822873,2026-07-22,663855,4,5.6848,2
822873,2026-07-22,682608,4,2.4324,0
822873,2026-07-22,691799,6,8.0514,1
822873,2026-07-22,695239,3,2.2625,0
822874,2026-07-20,594798,23,31.8741,5
822874,2026-07-20,607200,15,14.3244,0
822874,2026-07-20,622554,4,5.4773,1
822874,2026-07-20,656794,5,5.895,0
822874,2026-07-20,663855,3,2.2021,0
822874,2026-07-20,669684,4,3.8803,0
822874,2026-07-20,670950,4,0.0,0
822874,2026-07-20,682608,5,2.5578,0
822874,2026-07-20,687239,3,1.2419,0
822874,2026-07-20,692030,9,1.8044,0
822874,2026-07-20,695239,5,3.0809,0
822875,2026-07-11,455119,5,0.0,0
822875,2026-07-11,660853,3,0.5053,0
822875,2026-07-11,663567,23,14.0969,0
822875,2026-07-11,677958,28,16.6892,0
822875,2026-07-11,686560,5,0.7665,0
822875,2026-07-11,695239,4,0.2916,0
822875,2026-07-11,805123,10,0.6492,0
822876,2026-07-12,595345,3,0.8584,0
822876,2026-07-12,623352,3,4.3719,0
822876,2026-07-12,641302,5,4.6985,0
822876,2026-07-12,650556,5,2.4421,0
822876,2026-07-12,656641,4,12.9584,4
822876,2026-07-12,660853,3,1.9862,0
822876,2026-07-12,664299,16,14.743,0
822876,2026-07-12,668390,3,2.2746,0
822876,2026-07-12,669022,15,14.8978,0
822876,2026-07-12,682608,5,5.1598,1
822876,2026-07-12,687239,4,7.0972,2
822876,2026-07-12,687911,10,24.4283,10
822876,2026-07-12,695239,3,1.8685,0
822877,2026-07-09,489446,3,4.5401,1
822877,2026-07-09,543135,27,23.5318,0
822877,2026-07-09,608718,6,1.1121,0
822877,2026-07-09,641302,2,3.7511,2
822877,2026-07-09,656641,7,20.8638,7
822877,2026-07-09,666171,3,6.2259,3
822877,2026-07-09,668390,1,3.4327,1
822877,2026-07-09,672282,20,15.8,0
822877,2026-07-09,681217,3,0.8348,0
822877,2026-07-09,682608,5,4.9602,1
822877,2026-07-09,696147,3,7.7656,3
822878,2026-07-10,455119,4,6.7035,3
822878,2026-07-10,595345,3,6.2259,3
822878,2026-07-10,615698,23,28.623,2
822878,2026-07-10,641302,3,0.4361,0
822878,2026-07-10,668390,4,9.1504,4
822878,2026-07-10,686613,25,16.1889,0
822878,2026-07-10,687911,8,4.2454,1
822879,2026-07-05,445276,3,1.7577,0
822879,2026-07-05,623454,4,1.8243,0
822879,2026-07-05,663554,27,25.878,1
822879,2026-07-05,668390,7,1.165,0
822879,2026-07-05,677958,18,22.0666,0
822879,2026-07-05,682608,5,0.3868,0
822879,2026-07-05,686560,6,2.1066,0
822879,2026-07-05,695239,5,4.5377,0
822879,2026-07-05,805427,1,0.2697,0
822880,2026-07-08,543309,5,0.0,0
822880,2026-07-08,666171,4,0.1204,0
822880,2026-07-08,669022,25,19.4079,0
822880,2026-07-08,686560,6,0.9728,0
822880,2026-07-08,687239,3,0.0184,0
822880,2026-07-08,695239,5,0.0028,0
822880,2026-07-08,696519,6,1.1105,0
822880,2026-07-08,700712,17,20.6981,1
822880,2026-07-08,815083,3,0.0,0
822880,2026-07-08,820862,4,0.0412,0
822881,2026-07-07,455119,4,5.9013,2
822881,2026-07-07,594798,21,26.7772,4
822881,2026-07-07,608718,2,0.0388,0
822881,2026-07-07,641302,4,0.2713,0
822881,2026-07-07,642048,5,10.673,5
822881,2026-07-07,667755,23,28.4898,4
822881,2026-07-07,668390,3,4.9326,2
822881,2026-07-07,682608,4,9.5718,4
822881,2026-07-07,696147,8,10.6125,4
822882,2026-07-04,455119,4,0.3801,0
822882,2026-07-04,615698,21,16.3368,0
822882,2026-07-04,641302,3,1.4936,0
822882,2026-07-04,656427,21,20.7359,0
822882,2026-07-04,663947,1,0.62,0
822882,2026-07-04,672456,10,7.7589,0
822882,2026-07-04,687239,8,3.0102,0
822883,2026-06-21,543135,25,32.8322,5
822883,2026-06-21,593974,4,4.5218,0
822883,2026-06-21,596001,5,16.8076,5
822883,2026-06-21,606996,4,4.2607,0
822883,2026-06-21,608337,20,19.391,0
822883,2026-06-21,673513,4,2.585,0
822883,2026-06-21,676760,4,3.8648,0
822883,2026-06-21,682608,3,6.17,3
822883,2026-06-21,695239,3,8.0465,3
822884,2026-07-02,445276,2,0.0863,0
822884,2026-07-02,543135,22,18.7768,1
822884,2026-07-02,640448,6,0.182,0
822884,2026-07-02,641302,4,5.6603,3
822884,2026-07-02,664285,26,20.2083,0
822884,2026-07-02,668390,5,0.5896,0
822884,2026-07-02,682608,4,2.9588,0
822884,2026-07-02,686560,4,0.1818,0
822884,2026-07-02,689225,6,1.716,0
822884,2026-07-02,695239,2,1.0355,0
822884,2026-07-02,805427,5,0.462,0
822885,2026-06-20,592094,5,5.4952,2
822885,2026-06-20,605452,6,15.335,4
822885,2026-06-20,606996,2,3.494,2
822885,2026-06-20,621111,21,31.2391,10
822885,2026-06-20,641302,3,7.1985,3
822885,2026-06-20,656641,3,10.0257,3
822885,2026-06-20,668390,4,6.8216,1
822885,2026-06-20,669022,23,26.9925,0
822885,2026-06-20,670970,8,15.6132,6
822885,2026-06-20,682608,4,8.0174,4
822885,2026-06-20,695243,4,3.8541,1
822886,2026-06-19,592094,4,1.5031,0
822886,2026-06-19,593974,6,2.9285,0
822886,2026-06-19,594798,27,34.9168,7
822886,2026-06-19,596001,8,14.6098,4
822886,2026-06-19,656641,5,5.9498,1
822886,2026-06-19,673513,7,7.0084,0
822886,2026-06-19,681190,21,20.3058,0
822886,2026-06-19,688158,4,4.1958,0
822887,2026-06-15,573124,1,1.6558,1
822887,2026-06-15,605452,3,1.2179,0
822887,2026-06-15,669022,27,23.7793,0
822887,2026-06-15,672782,4,3.4913,0
822887,2026-06-15,679358,6,8.0514,1
822887,2026-06-15,682608,3,1.8453,0
822887,2026-06-15,702193,3,4.1104,1
822887,2026-06-15,702474,18,23.3543,6
822888,2026-06-16,543309,6,0.0,0
822888,2026-06-16,605452,7,0.0218,0
822888,2026-06-16,615698,6,1.4844,0
822888,2026-06-16,641302,9,0.2894,0
822888,2026-06-16,677958,20,14.3584,0
822888,2026-06-16,689520,4,0.0,0
822888,2026-06-16,701519,3,0.0206,0
822888,2026-06-16,805673,28,11.9473,0
822889,2026-06-18,573124,3,0.8637,0
822889,2026-06-18,615698,10,0.6649,0
822889,2026-06-18,657746,20,12.0314,0
822889,2026-06-18,664875,5,1.4755,0
822889,2026-06-18,668390,3,0.0,0
822889,2026-06-18,679358,5,0.2668,0
822889,2026-06-18,682608,3,0.7125,0
822889,2026-06-18,683004,20,13.7062,0
822889,2026-06-18,689520,6,0.0,0
822889,2026-06-18,695239,6,0.5989,0
822889,2026-06-18,702193,1,0.2291,0
822890,2026-06-07,594798,23,15.8692,0
822890,2026-06-07,595978,7,0.0,0
822890,2026-06-07,641302,4,0.0,0
822890,2026-06-07,676282,25,11.9371,0
822890,2026-06-07,681168,4,0.0,0
822890,2026-06-07,682608,4,0.224,0
822890,2026-06-07,702021,10,0.0487,0
822891,2026-06-06,615698,10,2.4739,0
822891,2026-06-06,676440,27,21.6399,1
822891,2026-06-06,681168,2,0.2306,0
822891,2026-06-06,682120,3,0.2327,0
822891,2026-06-06,683004,23,24.8935,0
822891,2026-06-06,695239,7,0.2993,0
822892,2026-06-05,542888,3,1.9214,0
822892,2026-06-05,656222,1,1.8923,1
822892,2026-06-05,656641,8,24.5916,8
822892,2026-06-05,670036,4,3.9337,0
822892,2026-06-05,677958,22,21.2216,0
822892,2026-06-05,682608,5,6.3886,2
822892,2026-06-05,800048,23,29.543,4
822893,2026-05-30,455119,5,5.047,0
822893,2026-05-30,596001,5,8.2788,2
822893,2026-05-30,607625,26,20.907,0
822893,2026-05-30,641302,4,2.5251,0
822893,2026-05-30,656638,3,6.8768,3
822893,2026-05-30,663738,5,5.9348,1
822893,2026-05-30,668674,5,15.1617,3
822893,2026-05-30,670167,2,2.2201,0
822893,2026-05-30,677958,24,24.5321,0
822893,2026-05-30,682608,4,1.6418,0
822894,2026-05-29,641302,1,0.0236,0
822894,2026-05-29,656222,4,0.0,0
822894,2026-05-29,663568,23,10.9079,0
822894,2026-05-29,669022,24,14.4519,0
822894,2026-05-29,669212,6,0.0,0
822894,2026-05-29,672021,4,0.0,0
822894,2026-05-29,674444,5,0.4348,0
822894,2026-05-29,686560,6,0.0,0
822895,2026-05-31,608379,26,10.9532,0
822895,2026-05-31,656222,5,0.7051,0
822895,2026-05-31,656641,4,1.5361,0
822895,2026-05-31,669212,5,0.5021,0
822895,2026-05-31,674444,4,0.3982,0
822895,2026-05-31,682608,2,0.5121,0
822895,2026-05-31,683004,23,13.5356,0
822895,2026-05-31,686560,6,1.7412,0
822895,2026-05-31,696131,3,0.1811,0
822896,2026-05-28,543135,27,14.5052,0
822896,2026-05-28,595345,3,1.2799,0
822896,2026-05-28,615698,7,0.7115,0
822896,2026-05-28,650556,3,0.576,0
822896,2026-05-28,660853,3,1.149,0
822896,2026-05-28,663878,4,2.3976,0
822896,2026-05-28,681293,23,17.7913,0
822897,2026-05-27,455119,5,9.5934,5
822897,2026-05-27,594798,23,32.1268,8
822897,2026-05-27,641302,4,5.4087,1
822897,2026-05-27,660853,5,19.1398,5
822897,2026-05-27,681347,27,38.1493,8
822897,2026-05-27,686560,7,4.8037,0
822897,2026-05-27,687911,3,7.6223,2
822898,2026-05-26,596001,3,0.8299,0
822898,2026-05-26,656222,5,1.3053,0
822898,2026-05-26,656641,5,1.3621,0
822898,2026-05-26,669920,27,14.1132,1
822898,2026-05-26,683004,26,11.142,0
822898,2026-05-26,805123,8,0.6798,0
822899,2026-05-25,455119,5,0.0036,0
822899,2026-05-25,595345,4,0.1157,0
822899,2026-05-25,664059,3,0.0,0
822899,2026-05-25,677958,22,18.3374,0
822899,2026-05-25,682608,14,2.2345,0
822899,2026-05-25,695001,6,0.0206,0
822899,2026-05-25,837227,20,21.8235,1
822900,2026-05-13,615698,4,1.6262,0
822900,2026-05-13,623149,6,11.7701,2
822900,2026-05-13,641302,5,12.6442,5
822900,2026-05-13,656222,4,6.0053,1
822900,2026-05-13,656464,3,1.9214,0
822900,2026-05-13,656641,4,13.0616,4
822900,2026-05-13,666661,1,0.4308,0
822900,2026-05-13,668390,5,5.115,1
822900,2026-05-13,669194,26,26.2872,2
822900,2026-05-13,677958,21,29.2542,4
822900,2026-05-13,682608,2,3.3821,1
822901,2026-05-11,596001,10,10.8238,0
822901,2026-05-11,623149,4,16.7717,4
822901,2026-05-11,641302,5,4.4506,0
822901,2026-05-11,647336,22,33.92,10
822901,2026-05-11,656222,5,4.766,0
822901,2026-05-11,664199,3,9.65,3
822901,2026-05-11,668390,6,7.064,0
822901,2026-05-11,682608,9,9.4283,0
822901,2026-05-11,805299,2,4.6434,2
822902,2026-05-10,571948,3,3.0883,0
822902,2026-05-10,592791,22,25.1619,0
822902,2026-05-10,594798,24,36.608,10
822902,2026-05-10,656641,6,8.7565,3
822902,2026-05-10,664208,4,3.4915,0
822902,2026-05-10,694037,4,1.9776,0
822903,2026-05-12,656641,3,0.3821,0
822903,2026-05-12,657044,3,0.4678,0
822903,2026-05-12,668678,24,20.3632,0
822903,2026-05-12,669022,28,20.5356,0
822903,2026-05-12,686560,4,0.2825,0
822903,2026-05-12,694297,11,0.8956,0
822904,2026-05-08,596001,5,0.0,0
822904,2026-05-08,615698,16,8.3343,0
822904,2026-05-08,641302,3,0.2133,0
822904,2026-05-08,665871,12,6.1518,0
822904,2026-05-08,669020,4,4.7162,0
822904,2026-05-08,676962,13,15.8685,1
822904,2026-05-08,677958,18,16.6458,0
822904,2026-05-08,681799,4,0.132,0
822905,2026-05-09,656222,4,1.6734,0
822905,2026-05-09,657097,6,0.3674,0
822905,2026-05-09,665795,21,13.6768,0
822905,2026-05-09,668390,3,0.2389,0
822905,2026-05-09,681799,7,0.4531,0
822905,2026-05-09,683004,23,28.0725,0
822905,2026-05-09,686560,8,0.4702,0
822906,2026-04-27,608331,21,18.4247,0
822906,2026-04-27,657612,5,3.9892,0
822906,2026-04-27,666808,4,3.165,0
822906,2026-04-27,670280,6,3.2673,0
822906,2026-04-27,682608,9,2.4426,0
822906,2026-04-27,683004,26,18.6612,0
822906,2026-04-27,686560,3,0.3058,0
822907,2026-04-29,518585,4,0.4835,0
822907,2026-04-29,543135,26,36.7923,9
822907,2026-04-29,656234,5,1.8145,0
822907,2026-04-29,656641,7,3.6102,0
822907,2026-04-29,657612,1,0.1196,0
822907,2026-04-29,687396,4,2.0591,0
822907,2026-04-29,695684,20,23.4575,0
822908,2026-04-28,518585,5,6.5846,0
822908,2026-04-28,594798,22,22.678,0
822908,2026-04-28,596001,3,1.8453,0
822908,2026-04-28,656222,4,4.1264,0
822908,2026-04-28,668390,4,0.6655,0
822908,2026-04-28,670280,6,8.7355,1
822908,2026-04-28,687396,5,7.0485,1
822908,2026-04-28,693645,23,34.4307,11
822909,2026-04-24,543135,25,17.9073,0
822909,2026-04-24,615698,12,1.0466,0
822909,2026-04-24,622663,26,18.4223,0
822909,2026-04-24,663687,4,0.9037,0
822909,2026-04-24,665622,3,0.0,0
822909,2026-04-24,686993,2,0.3176,0
822910,2026-04-25,596001,4,10.3454,4
822910,2026-04-25,605130,3,2.8475,0
822910,2026-04-25,605488,26,35.549,7
822910,2026-04-25,643410,3,1.9214,0
822910,2026-04-25,656222,3,6.17,3
822910,2026-04-25,656641,3,10.1309,3
822910,2026-04-25,668390,3,3.3082,0
822910,2026-04-25,669022,25,25.1221,0
822911,2026-04-26,641302,5,5.6429,0
822911,2026-04-26,663687,4,9.1103,4
822911,2026-04-26,669270,3,3.0113,0
822911,2026-04-26,669372,14,15.2666,0
822911,2026-04-26,677958,25,22.2418,0
822911,2026-04-26,678022,7,25.3073,7
822911,2026-04-26,682052,7,8.7862,1
822911,2026-04-26,682608,6,4.3903,0
822911,2026-04-26,686560,4,4.6422,0
822911,2026-04-26,686993,4,7.1094,4
822912,2026-04-23,594798,23,23.5534,0
822912,2026-04-23,596001,3,0.5706,0
822912,2026-04-23,656222,3,0.8299,0
822912,2026-04-23,664875,4,0.2089,0
822912,2026-04-23,670990,4,0.087,0
822912,2026-04-23,681895,7,0.5518,0
822912,2026-04-23,682608,3,0.1965,0
822912,2026-04-23,686560,3,1.0468,0
822912,2026-04-23,696149,23,20.2492,0
822913,2026-04-22,641302,7,5.2252,0
822913,2026-04-22,642397,6,9.2665,1
822913,2026-04-22,642701,3,0.576,0
822913,2026-04-22,656222,3,1.0639,0
822913,2026-04-22,668390,4,12.686,4
822913,2026-04-22,677952,25,30.2152,2
822913,2026-04-22,683004,22,26.8551,3
822913,2026-04-22,686560,3,1.876,0
822914,2026-04-21,596001,4,0.38,0
822914,2026-04-21,656641,3,0.5712,0
822914,2026-04-21,664875,3,0.3231,0
822914,2026-04-21,668390,4,1.4393,0
822914,2026-04-21,669387,21,23.7608,0
822914,2026-04-21,677958,23,25.2635,3
822914,2026-04-21,681895,4,0.0551,0
822914,2026-04-21,696062,9,2.8038,0
822915,2026-04-08,455119,3,2.2715,0
822915,2026-04-08,642100,3,0.3284,0
822915,2026-04-08,660825,3,0.3897,0
822915,2026-04-08,668390,4,1.5908,0
822915,2026-04-08,669022,17,23.505,4
822915,2026-04-08,678606,4,1.1594,0
822915,2026-04-08,681168,6,3.7405,0
822915,2026-04-08,693433,22,24.8655,4
822916,2026-04-07,543135,26,28.9717,5
822916,2026-04-07,596001,5,16.8076,5
822916,2026-04-07,656641,6,13.8381,6
822916,2026-04-07,669923,28,33.2953,4
822917,2026-04-05,455119,6,5.2422,0
822917,2026-04-05,572955,3,6.4244,3
822917,2026-04-05,594580,1,2.0151,1
822917,2026-04-05,656222,1,0.7169,0
822917,2026-04-05,656271,3,12.7572,3
822917,2026-04-05,656641,4,4.5378,0
822917,2026-04-05,668390,4,4.7303,0
822917,2026-04-05,676395,4,6.9472,2
822917,2026-04-05,683004,20,24.6501,1
822917,2026-04-05,683175,5,15.2666,5
822917,2026-04-05,695505,24,35.3365,11
822918,2026-04-06,594798,18,24.6357,5
822918,2026-04-06,596001,3,10.7842,3
822918,2026-04-06,641302,3,6.5336,3
822918,2026-04-06,656222,4,6.5182,3
822918,2026-04-06,668390,1,1.8923,1
822918,2026-04-06,669302,23,30.5603,5
822918,2026-04-06,676395,3,7.6681,3
822918,2026-04-06,678606,3,2.8475,0
822918,2026-04-06,681867,5,3.1596,0
822919,2026-04-03,455119,5,7.3109,2
822919,2026-04-03,594580,4,7.1374,4
822919,2026-04-03,596001,3,7.2916,3
822919,2026-04-03,641941,3,2.6995,0
822919,2026-04-03,663574,3,7.7656,3
822919,2026-04-03,663903,22,25.9299,2
822919,2026-04-03,668390,5,5.7788,0
822919,2026-04-03,668933,5,11.4721,5
822919,2026-04-03,669022,24,32.2294,6
822920,2026-04-04,641302,4,1.6035,0
822920,2026-04-04,641941,5,3.6617,0
822920,2026-04-04,656222,4,2.8315,0
822920,2026-04-04,656641,3,2.2625,0
822920,2026-04-04,663574,3,3.6749,0
822920,2026-04-04,668933,4,5.6107,1
822920,2026-04-04,677958,23,20.7718,0
822920,2026-04-04,691945,3,1.8453,0
822920,2026-04-04,695076,23,25.0052,1
822943,2026-08-02,518886,6,2.6018,0
822943,2026-08-02,571927,3,0.3225,0
822943,2026-08-02,641743,27,22.4731,0
822943,2026-08-02,643377,21,18.3743,0
822943,2026-08-02,688297,2,0.0,0
822943,2026-08-02,691799,6,1.1268,0
822943,2026-08-02,701474,5,0.0,0
822943,2026-08-02,702047,8,0.5442,0
822944,2026-08-01,592155,3,6.2994,3
822944,2026-08-01,622554,3,2.8475,0
822944,2026-08-01,641329,3,10.1309,3
822944,2026-08-01,656876,22,31.9023,9
822944,2026-08-01,663855,3,3.2743,0
822944,2026-08-01,664076,1,2.2988,1
822944,2026-08-01,670950,5,3.1489,0
822944,2026-08-01,687330,3,7.2617,3
822944,2026-08-01,702273,19,23.0026,1
822945,2026-07-31,607200,19,17.37,0
822945,2026-07-31,607259,24,16.7318,0
822945,2026-07-31,670950,3,0.4456,0
822945,2026-07-31,688297,4,0.2749,0
822945,2026-07-31,702047,9,1.0568,0
822945,2026-07-31,805326,12,2.9801,0
822946,2026-07-30,518886,4,4.6337,1
822946,2026-07-30,571927,7,11.3256,4
822946,2026-07-30,592155,3,4.7638,2
822946,2026-07-30,594835,15,18.3737,0
822946,2026-07-30,641329,5,16.5389,5
822946,2026-07-30,663556,12,15.2865,0
822946,2026-07-30,664076,4,9.7415,4
822946,2026-07-30,668390,3,3.1456,0
822946,2026-07-30,668984,3,4.085,1
822946,2026-07-30,682608,7,12.4575,7
822946,2026-07-30,687239,4,6.7286,2
822946,2026-07-30,695239,4,8.4904,4
822947,2026-07-29,641329,4,1.5361,0
822947,2026-07-29,664076,2,1.0355,0
822947,2026-07-29,668984,6,6.075,0
822947,2026-07-29,669022,25,11.3093,0
822947,2026-07-29,687239,4,0.4149,0
822947,2026-07-29,687330,3,2.0483,0
822947,2026-07-29,693855,17,11.4041,0
822948,2026-07-25,607259,21,29.3565,7
822948,2026-07-25,641329,4,1.5361,0
822948,2026-07-25,642121,3,1.6922,0
822948,2026-07-25,664076,4,2.5218,0
822948,2026-07-25,676440,28,30.0509,3
822948,2026-07-25,702021,6,0.6949,0
822949,2026-07-28,518886,6,2.8726,0
822949,2026-07-28,571927,5,4.6178,0
822949,2026-07-28,596001,4,3.0301,0
822949,2026-07-28,615698,19,22.9734,1
822949,2026-07-28,641302,4,5.3222,1
822949,2026-07-28,643377,24,23.1006,0
822949,2026-07-28,656641,3,1.7577,0
822949,2026-07-28,682608,3,4.4929,2
822949,2026-07-28,687330,3,0.2799,0
822950,2026-07-26,641329,4,13.2006,4
822950,2026-07-26,656876,24,36.4514,10
822950,2026-07-26,664076,3,7.6681,3
822950,2026-07-26,670059,1,0.6138,0
822950,2026-07-26,800048,29,31.8321,1
822951,2026-07-12,518886,8,0.2808,0
822951,2026-07-12,621074,4,0.8005,0
822951,2026-07-12,642100,4,0.8684,0
822951,2026-07-12,642121,3,0.8528,0
822951,2026-07-12,660825,5,0.8562,0
822951,2026-07-12,662253,4,0.132,0
822951,2026-07-12,676106,6,6.1853,0
822951,2026-07-12,678606,6,5.5258,0
822951,2026-07-12,687330,2,0.0,0
822951,2026-07-12,688297,9,0.783,0
822951,2026-07-12,689546,7,2.4649,0
822951,2026-07-12,693855,19,17.6247,0
822952,2026-07-24,542888,5,0.1709,0
822952,2026-07-24,642121,4,1.3638,0
822952,2026-07-24,663556,19,22.0934,0
822952,2026-07-24,670036,7,1.7339,0
822952,2026-07-24,676282,20,14.9434,0
822952,2026-07-24,680916,5,0.6584,0
822952,2026-07-24,682120,5,0.252,0
822952,2026-07-24,683769,2,0.0,0
822952,2026-07-24,688297,13,1.701,0
822953,2026-07-11,592155,7,13.5955,7
822953,2026-07-11,621074,5,0.0745,0
822953,2026-07-11,642100,2,1.0375,0
822953,2026-07-11,643377,21,27.6585,1
822953,2026-07-11,664076,5,0.7327,0
822953,2026-07-11,668984,3,0.1965,0
822953,2026-07-11,669302,30,32.6696,0
822954,2026-07-09,518886,5,0.5301,0
822954,2026-07-09,592155,6,2.3308,0
822954,2026-07-09,621112,8,8.3671,0
822954,2026-07-09,642232,5,3.6564,0
822954,2026-07-09,656234,4,2.248,0
822954,2026-07-09,656876,14,14.8798,0
822954,2026-07-09,657612,4,0.0,0
822954,2026-07-09,666808,4,2.7047,0
822954,2026-07-09,668984,12,2.0255,0
822954,2026-07-09,683409,6,0.7085,0
822954,2026-07-09,687396,8,2.952,0
