game_pk,official_date,season,home_elo,away_elo,elo_diff,home_off,home_def,away_off,away_def,home_recent_off,home_recent_def,away_recent_off,away_recent_def,home_rest,away_rest,rest_diff,home_games_played,away_games_played,home_sp_rate,away_sp_rate,home_sp_recent,away_sp_recent,home_sp_starts,away_sp_starts,home_sp_rest,away_sp_rest,park_factor,elevation_km,temp_c,air_density_index,wind_out_to_center_ms,wind_left_to_right_ms,precip_mm,roof_retractable,roof_dome,expected_home_runs_prior,expected_away_runs_prior
777548,2025-06-11,2025,1515.0637407796432,1500.6440649958793,38.41967578376398,4.851851851851852,4.925925925925926,4.4245283018867925,4.528301886792453,5.2,5.32,3.6,4.52,1,1,0,68,66,4.742857142857143,3.9193548387096775,6.8,3.4,95,52,5,6,1.070034088352008,0.0,39.6,1.13517,0.399,1.601,0.0,1,0,5.22429874024181,5.182507673665129
777549,2025-06-11,2025,1503.6098037771224,1508.4191345512747,19.190669225847614,4.102803738317757,4.327102803738318,4.522935779816514,4.128440366972477,3.52,4.08,4.48,3.48,1,1,0,67,69,4.515625,4.23943661971831,4.9,4.7,54,61,5,5,0.9454332089496077,0.0,22.7,1.05337,0.202,3.855,0.0,0,0,3.5586485357873423,4.111837793623301
777550,2025-06-11,2025,1532.6225094643385,1408.7528088085514,147.86970065578703,4.179245283018868,3.981132075471698,3.897196261682243,4.355140186915888,3.72,3.68,3.72,4.44,1,1,0,66,67,4.777777777777778,3.9166666666666665,5.125,4.1,8,14,7,6,0.9838933670410788,0.0,24.1,1.04277,1.081,1.95,5.3,1,0,3.9795642333358066,3.392301012396144
777551,2025-06-11,2025,1493.9261768000908,1566.370460615305,-48.44428381521425,3.8130841121495327,3.97196261682243,5.133333333333334,4.152380952380953,3.4,4.32,4.96,3.84,1,1,0,67,65,4.819444444444445,3.8732394366197185,2.6,3.2,62,61,10,7,1.0295231430128378,0.0,28.8,1.0877,2.834,-1.507,0.0,0,0,3.622406425639474,4.664748335769487
777552,2025-06-11,2025,1457.6228485157794,1432.0775315599706,49.54531695580886,3.7037037037037037,4.212962962962963,4.20952380952381,5.066666666666666,3.56,3.44,3.84,4.56,1,1,0,68,65,4.439024390243903,4.661290322580645,2.7,4.8,72,114,5,7,1.0003691582176026,0.0,24.1,1.05824,1.444,-2.833,0.0,0,0,4.171635447162568,3.9424699472690974
777553,2025-06-11,2025,1528.3423495330533,1557.884703956186,-5.542354423132792,4.5327102803738315,4.420560747663552,5.177570093457944,4.168224299065421,4.4,4.84,5.44,3.24,1,1,0,67,67,4.519230769230769,4.689655172413793,5.9,4.6,94,19,6,5,1.0210429412705968,0.0,27.3,1.04348,1.371,1.958,0.0,0,0,4.28687218924977,5.193197550808508
777554,2025-06-11,2025,1535.3421821527324,1522.3836784958487,36.95850365688375,4.416666666666667,4.231481481481482,4.216981132075472,4.160377358490566,4.52,3.56,4.24,3.96,1,1,0,68,66,4.043478260869565,4.090909090909091,4.1,4.8,13,34,5,5,0.9615797732888732,0.0,28.4,1.07562,3.415,-3.415,0.0,1,0,3.9264507409295653,3.8130009027812286
777555,2025-06-11,2025,1560.2531960820486,1461.6890307939987,122.56416528804994,4.579439252336448,3.7476635514018692,4.330188679245283,4.820754716981132,4.28,3.44,4.32,4.24,1,1,0,67,66,4.438775510204081,4.7875,3.9,4.6,88,70,6,6,0.9308473457065064,0.0,24.4,1.03734,0.616,-1.111,0.0,0,0,4.566603320822354,3.3568610592565262
777556,2025-06-11,2025,1507.821436896356,1494.2185569150824,37.602879981273645,4.355140186915888,4.11214953271028,3.897196261682243,3.7663551401869158,4.64,4.48,3.8,2.92,1,1,0,67,67,4.703703703703703,4.884615384615385,5.2,4.2,17,16,6,6,1.0064362700236482,0.0,19.8,1.04936,-1.499,0.052,0.1,0,0,3.668573065826245,3.584222335263419
777561,2025-06-11,2025,1500.1651443394765,1524.0086290495583,0.15651528991816122,4.779816513761468,4.623853211009174,4.4672897196261685,4.018691588785047,5.0,4.96,5.44,3.16,1,1,0,69,67,3.9753086419753085,4.102941176470588,4.4,2.6,71,58,5,5,1.096606791812988,0.0,23.6,1.03679,3.637,1.324,0.0,0,0,4.680953434314856,5.03369126352569
777562,2025-06-11,2025,1472.1239532349598,1547.2285455049082,-51.1045922699484,4.085714285714285,4.9523809523809526,4.722222222222222,3.8518518518518516,3.96,4.88,3.68,3.32,1,1,0,65,68,4.166666666666667,4.097222222222222,3.9,3.3,98,62,6,6,1.0290239148434106,0.0,29.9,1.05343,-1.006,0.558,0.0,0,0,3.598740425996755,5.347778605065108
777532,2025-06-12,2025,1531.7821837183608,1510.604954430453,45.17722928790772,4.394495412844036,4.247706422018348,4.592592592592593,4.37962962962963,4.24,3.6,4.72,4.76,1,1,0,69,68,4.5,4.06015037593985,4.5,3.8,0,123,5,6,0.9614921595515474,0.0,16.7,1.0289,0.48,4.565,0.0,1,0,4.1122511819593655,4.168172149671419
777533,2025-06-12,2025,1510.6932883922946,1491.346705419144,43.34658297315059,4.37037037037037,4.092592592592593,3.8796296296296298,3.787037037037037,4.56,4.32,3.72,3.12,1,1,0,68,68,4.081818181818182,5.425675675675675,3.0,2.8,100,138,6,6,1.0062420547828725,0.0,21.5,1.05438,-2.928,2.827,0.0,0,0,3.7009033720416853,3.550411828640421
777534,2025-06-12,2025,1362.5408355211116,1526.901114444043,-140.36027892293146,3.7009345794392523,5.588785046728972,4.324074074074074,3.8703703703703702,3.24,6.04,3.4,2.96,1,1,0,67,68,5.608108108108108,4.133333333333334,7.4,3.8,64,20,12,6,1.1952198943106487,0.0,30.7,1.26871,1.961,0.753,0.0,0,0,3.804514416088863,6.418681570027262
777536,2025-06-12,2025,1491.5376947961279,1568.758942619268,-53.221247823140175,3.8055555555555554,3.990740740740741,5.1415094339622645,4.1415094339622645,3.24,4.36,4.76,3.76,1,1,0,68,66,3.7875,5.107142857142857,3.5,5.1,70,18,6,6,1.0294374691930408,0.0,24.7,1.07537,-0.257,-3.671,0.1,0,0,3.605489035038263,4.693875967196586
777540,2025-06-12,2025,1477.4016584963188,1541.9508402435492,-40.54918174723048,4.1415094339622645,4.915094339622642,4.6880733944954125,3.908256880733945,4.12,4.6,3.48,3.52,1,1,0,66,69,5.838709677419355,3.6134453781512605,6.3,1.8,21,109,15,6,1.0294036318989441,0.0,34.8,1.07282,0.944,2.119,0.0,0,0,3.702669413496993,5.271077997501352
777541,2025-06-12,2025,1554.2440249329911,1460.0027165524568,118.24130838053429,5.148148148148148,4.194444444444445,3.7155963302752295,4.192660550458716,5.32,3.36,3.6,3.52,1,1,0,68,69,4.212765957446808,4.6,3.4,3.7,131,110,5,5,0.9968684910881063,0.0,16.8,1.03052,-2.595,1.622,0.0,0,0,4.781521286622855,3.452457388860185
777544,2025-06-12,2025,1562.6225181733919,1459.3197087026554,127.30280947073652,4.583333333333333,3.712962962962963,4.289719626168225,4.822429906542056,4.4,3.4,4.2,4.28,1,1,0,68,67,3.2641509433962264,5.4375,1.9,5.0,43,22,6,6,0.930127580559224,0.0,33.2,1.06647,0.125,2.377,0.0,0,0,4.5685394143770806,3.2921493856034427
777546,2025-06-12,2025,1535.251970693172,1406.1233475797178,153.1286231134543,4.233644859813084,3.9626168224299065,3.8796296296296298,4.407407407407407,3.96,3.64,3.64,4.76,1,1,0,67,68,3.533333333333333,4.975609756097561,2.9,4.9,125,31,7,6,0.9847201087335452,0.0,27.6,1.06045,2.511,0.673,0.0,1,0,4.083174254951673,3.364128988061357
777520,2025-06-13,2025,1498.1768275116556,1507.9608649009253,14.21596261073023,4.401869158878505,4.5327102803738315,4.166666666666667,4.305555555555555,3.6,4.6,3.76,3.8,2,2,0,67,68,4.075862068965518,4.290909090909091,3.6,5.1,135,45,6,6,0.9123433304676508,0.0,16.8,1.00705,1.96,-0.346,0.0,1,0,3.842484414491222,3.829062956704834
777521,2025-06-13,2025,1517.530978263867,1531.6881646938762,9.842813569990767,4.853211009174312,4.89908256880734,4.289719626168225,4.065420560747664,5.08,5.12,3.32,4.36,2,2,0,69,67,4.942028985507246,3.9411764705882355,4.7,3.142857142857143,59,7,6,6,1.069510913093092,0.0,40.0,1.14158,-0.344,2.446,0.0,1,0,4.689292897127991,4.99478010926473
777522,2025-06-13,2025,1564.1071067843843,1524.9833741208558,63.12373266352847,5.146788990825688,4.522935779816514,4.348623853211009,3.908256880733945,4.96,5.08,3.4,2.96,2,1,1,69,69,3.8048780487804876,3.6241610738255035,2.6,3.1,31,139,6,6,1.0077050239628704,0.0,21.3,1.05079,2.61,0.46,0.0,0,0,4.504435519957927,4.404465120027149
777524,2025-06-13,2025,1497.2799300516265,1405.3113357953996,115.96859425622688,3.9908256880733943,3.779816513761468,3.871559633027523,4.4036697247706424,4.04,3.12,3.72,4.64,1,1,0,69,69,4.166666666666667,4.325842696629214,4.8,4.5,14,79,15,6,0.9989800570947087,0.0,29.9,1.08818,1.359,-1.941,0.0,1,0,3.9014118886621056,3.248635424379063
777525,2025-06-13,2025,1535.1707815648754,1507.2163565839385,51.95442498093689,4.409090909090909,4.209090909090909,4.5504587155963305,4.394495412844036,4.48,3.48,4.16,4.72,1,1,0,70,69,3.7384615384615385,4.851851851851852,3.2,4.2,120,98,5,6,0.9610033099537609,0.0,15.2,1.02493,0.473,3.851,0.0,1,0,4.137808988080955,4.0903065169912205
777526,2025-06-13,2025,1555.175936000053,1459.0708054853949,120.10513051465819,5.128440366972477,4.174311926605505,3.7,4.181818181818182,5.4,3.32,3.52,3.32,1,1,0,69,70,3.933333333333333,3.5319148936170213,2.8,2.8,5,37,5,5,0.9961085979038153,0.0,20.1,1.04423,-1.129,-1.091,0.2,0,0,4.747277636270726,3.4188559114598847
777527,2025-06-13,2025,1536.0639824774903,1504.760063759812,55.30391871767824,4.231481481481482,3.9537037037037037,4.3577981651376145,4.201834862385321,4.12,3.72,4.52,4.96,1,1,0,68,69,4.8,4.343283582089552,5.4,3.5,5,57,7,6,0.9844661001908698,0.0,28.2,1.0616,2.102,-0.184,0.0,1,0,3.889731973544573,3.7692894018049077
777528,2025-06-13,2025,1563.5224382145561,1522.6229591962845,64.89947901827168,4.577981651376147,3.706422018348624,4.453703703703703,4.018518518518518,4.56,3.36,5.24,3.2,1,2,-1,69,68,3.4347826086956523,4.681159420289855,2.1,5.1,13,59,6,6,0.9299589434973329,0.0,24.0,1.03122,1.964,-2.106,0.0,0,0,3.801817656915532,3.4113591900965696
777529,2025-06-13,2025,1490.3621117095108,1417.3839443634595,96.97816734605135,3.770642201834862,3.963302752293578,4.3545454545454545,5.445454545454545,3.2,4.32,4.08,6.52,1,2,-1,69,70,4.0,4.815217391304348,2.6,5.8,112,82,6,6,1.0277710473020067,0.0,23.9,1.07468,-1.113,-1.65,0.0,0,0,4.689573280775344,3.9417034060997063
777530,2025-06-13,2025,1458.419788661491,1429.6976635232932,52.72212513819795,4.277777777777778,4.814814814814815,4.188679245283019,5.066037735849057,4.24,4.24,3.76,4.56,1,2,-1,68,66,5.0,4.7125,5.3,3.8,42,70,6,7,1.0221212813322842,0.0,30.4,1.06063,2.521,-1.123,0.0,0,0,4.922396093851458,4.580855684331039
777531,2025-06-13,2025,1531.9830285562482,1509.409715001235,46.5733135550131,4.555555555555555,4.398148148148148,4.407407407407407,4.37037037037037,4.4,4.36,5.0,3.76,2,2,0,68,68,3.8598130841121496,4.006711409395973,4.4,4.6,97,139,6,6,1.021108389459475,0.0,27.6,1.04754,0.833,-3.11,0.0,0,0,4.517715947146721,4.398578853391009
777535,2025-06-13,2025,1525.9436769302204,1364.4585758442988,185.48510108592154,4.233644859813084,4.140186915887851,3.740740740740741,5.601851851851852,4.28,3.96,3.44,6.0,2,1,1,67,68,4.128571428571429,4.9010989010989015,3.7,6.5,60,81,6,6,1.0028969785915705,0.0,27.5,1.08955,-1.995,0.687,0.1,0,0,5.285545948957708,3.451607208424494
777537,2025-06-13,2025,1501.5508141927503,1569.934525705885,-44.38371151313481,4.7727272727272725,4.609090909090909,5.102803738317757,4.102803738317757,4.96,4.84,4.76,3.68,2,1,1,70,67,3.6363636363636362,4.709090909090909,3.5,4.3,45,45,6,6,1.0959526611133883,0.0,18.1,1.00908,-1.743,-2.153,0.0,0,0,4.768992534128351,5.728005429146236
777538,2025-06-13,2025,1544.4013016004399,1504.0680734274717,64.33322817296812,4.681818181818182,3.881818181818182,4.5,4.1909090909090905,3.44,3.4,4.28,3.88,1,2,-1,70,70,3.923076923076923,3.8275862068965516,2.0,3.1,3,48,3,6,0.9500906324299871,0.0,18.2,1.03444,1.648,2.743,0.4,0,0,4.14262199262379,3.688079091341859
777539,2025-06-13,2025,1474.9511971394281,1446.793677939273,52.15751920015509,4.11214953271028,4.906542056074766,4.345794392523365,4.813084112149533,4.16,4.6,5.08,4.4,1,2,-1,67,67,4.3776223776223775,4.970588235294118,6.7,5.0,133,24,6,6,1.0284449291070945,0.0,28.7,1.05486,-0.057,-3.289,0.0,0,0,4.523357128437566,4.8731886980574615
777506,2025-06-14,2025,1560.3097614486398,1528.7807194566003,55.52904199203954,5.118181818181818,4.536363636363636,4.363636363636363,3.890909090909091,4.96,5.08,3.28,3.0,1,1,0,70,70,3.5934065934065935,3.8518518518518516,5.8,3.8,81,17,6,6,1.0074451976701029,0.0,23.4,1.05801,2.556,0.93,0.0,0,0,4.458365924910535,4.431648737299229
777507,2025-06-14,2025,1501.6138019885561,1504.5238904240248,21.08991156453135,4.425925925925926,4.5092592592592595,4.146788990825688,4.330275229357798,3.68,4.64,3.68,3.88,1,1,0,68,69,3.854368932038835,3.329113924050633,4.3,3.9,93,69,6,6,0.912492912839702,0.0,19.2,1.01258,-0.587,1.807,0.0,1,0,3.88630273385514,3.7917013996663753
777508,2025-06-14,2025,1498.7698303345956,1403.8214355124305,118.94839482216503,3.981818181818182,3.7545454545454544,3.8454545454545452,4.390909090909091,4.12,3.16,3.64,4.24,1,1,0,70,70,3.0517241379310347,4.7272727272727275,2.0,7.0,48,1,7,6,0.9977492456968715,0.0,28.4,1.07656,-0.071,0.676,2.1,1,0,3.87654442468606,3.201208364995367
777509,2025-06-14,2025,1535.7919103715817,1505.6008331859016,54.191077185680115,4.587155963302752,4.3577981651376145,4.36697247706422,4.4036697247706424,4.4,4.2,4.84,3.88,1,1,0,69,69,3.9210526315789473,4.361111111111111,3.2,4.9,66,26,6,6,1.0208089590551357,0.0,21.7,1.02803,-2.051,-2.051,0.1,0,0,4.582370548181178,4.3169749205990176
777510,2025-06-14,2025,1539.566400106919,1501.2576461303834,62.30875397653563,4.284403669724771,3.944954128440367,4.345454545454546,4.254545454545455,4.28,3.72,4.52,5.36,1,1,0,69,70,4.011904761904762,3.9537037037037037,1.9,3.2,74,98,7,6,0.9852946915731835,0.0,29.8,1.06411,1.63,1.141,0.0,1,0,3.9911420000272217,3.7534514114716364
777511,2025-06-14,2025,1487.5670319631965,1420.1790241097738,91.38800785342278,3.772727272727273,3.981818181818182,4.36936936936937,5.4324324324324325,3.24,4.4,4.32,6.64,1,1,0,70,71,4.322222222222222,5.5,4.2,7.166666666666667,80,6,6,6,1.0278907446068197,0.0,29.1,1.08995,-0.595,-3.063,0.0,0,0,4.6814909342821664,3.9740618960201433
777512,2025-06-14,2025,1536.3513053088914,1506.0358328399225,54.31547246896889,4.396396396396397,4.1891891891891895,4.527272727272727,4.381818181818182,4.6,3.28,3.84,4.72,1,1,0,71,70,4.105769230769231,4.018867924528302,2.6,4.4,94,43,7,5,0.9601517160035071,0.0,20.9,1.04406,-1.253,2.357,0.0,1,0,4.110347548120501,4.04663450495827
777513,2025-06-14,2025,1553.328632217133,1460.918109268315,116.41052294881797,5.090909090909091,4.154545454545454,3.684684684684685,4.153153153153153,4.92,3.28,3.52,3.16,1,1,0,70,71,4.278688524590164,4.428571428571429,3.8,4.25,51,4,5,5,0.9946373871684125,0.0,18.0,1.03359,-2.804,0.699,0.0,0,0,4.673320372579805,3.383577358227491
777514,2025-06-14,2025,1455.8916788747656,1432.2257733100187,47.665905564746936,4.321100917431193,4.871559633027523,4.252336448598131,5.102803738317757,4.4,4.52,4.08,4.88,1,1,0,69,67,4.645161290322581,4.5,5.7,4.5,83,0,6,5,1.024661278960551,0.0,27.9,1.05221,-0.979,1.253,0.1,0,0,5.020778767901702,4.716973683219753
777515,2025-06-14,2025,1520.658688063533,1528.5604548942101,16.09823316932284,4.8545454545454545,4.863636363636363,4.2592592592592595,4.074074074074074,4.96,5.16,3.32,4.36,1,1,0,70,68,4.283687943262412,3.9166666666666665,6.0,1.0,131,2,6,6,1.0687695012887808,0.0,43.0,1.15073,-0.613,1.596,0.0,1,0,4.697307931590197,4.920018224226879
777516,2025-06-14,2025,1503.113245833568,1568.3720940650674,-41.258848231499314,4.747747747747748,4.576576576576577,5.064814814814815,4.083333333333333,4.96,4.72,4.68,3.68,1,1,0,71,68,4.444444444444445,3.792,4.375,3.6,8,115,6,6,1.0944753664837352,0.0,13.9,0.99417,-2.543,-1.352,0.0,0,0,4.71515471950442,5.637645737163727
777517,2025-06-14,2025,1547.5806139927324,1500.8887610351792,70.69185295755324,4.738738738738738,3.891891891891892,4.504504504504505,4.252252252252252,3.84,3.52,4.28,4.16,1,1,0,71,71,4.366336633663367,4.533333333333333,4.3,4.6,91,125,6,6,0.9519183132848734,0.0,20.3,1.04071,0.147,4.197,0.0,0,0,4.2625447695598675,3.7084716368536585
777518,2025-06-14,2025,1560.9194894868658,1525.2259079239748,59.69358156289104,4.581818181818182,3.7363636363636363,4.477064220183486,4.027522935779817,4.68,3.4,5.36,3.04,1,1,0,70,69,4.3,3.5205479452054793,5.1,2.4,80,63,6,6,0.9307464869059262,0.0,18.1,1.01243,-3.18,-1.987,0.8,0,0,3.8167592383812,3.4598825203548844
777519,2025-06-14,2025,1476.8210270195248,1444.9238480591764,55.897178960348356,4.092592592592593,4.861111111111111,4.305555555555555,4.787037037037037,4.12,4.44,4.84,4.4,1,1,0,68,68,3.8260869565217392,4.328467153284672,3.5,4.8,13,127,6,6,1.0268169015960977,0.0,27.4,1.05121,-1.213,-2.601,0.5,0,0,4.470393946260682,4.775790201610794
777523,2025-06-14,2025,1528.1921713551387,1362.2100814193805,189.98208993575827,4.305555555555555,4.138888888888889,3.743119266055046,5.660550458715596,4.6,3.92,3.6,6.16,1,1,0,68,69,3.869565217391304,4.85,4.1,5.2,59,10,6,6,1.004553067412597,0.0,25.7,1.0818,2.553,-2.553,3.4,0,0,5.440617997621685,3.458420550127229
777491,2025-06-15,2025,1521.9807951797793,1527.2383477779638,18.742447401815525,4.882882882882883,4.882882882882883,4.284403669724771,4.110091743119266,4.8,4.88,3.56,4.52,1,1,0,71,69,4.118110236220472,4.3307692307692305,4.1,3.9,117,120,6,6,1.0699837903792475,0.0,43.8,1.15013,0.3,1.704,0.0,1,0,4.771912904550924,4.974293139342148
777492,2025-06-15,2025,1533.1487678040266,1509.2383703447872,47.91039745923945,4.401785714285714,4.223214285714286,4.558558558558558,4.387387387387387,4.6,3.52,4.12,4.92,1,1,0,72,71,4.848484848484849,4.401515151515151,3.8,3.5,23,122,5,5,0.9611523029285468,0.0,21.6,1.04426,-1.742,2.23,0.0,1,0,4.1249109388391565,4.111973936048773
777493,2025-06-15,2025,1499.6992248563079,1402.8920409907182,120.80718386558965,3.990990990990991,3.7567567567567566,3.8468468468468466,4.396396396396397,4.2,3.08,3.68,4.16,1,1,0,71,71,5.0,4.5181818181818185,5.555555555555555,4.5,9,100,11,6,0.9978611179028716,0.0,25.9,1.06904,2.629,-1.643,1.2,1,0,3.8907665848319386,3.2046127711976373
777494,2025-06-15,2025,1540.7067093363792,1500.1173369009232,64.58937243545597,4.2727272727272725,3.9272727272727272,4.324324324324325,4.243243243243243,4.36,3.6,4.32,5.48,1,1,0,70,71,4.333333333333333,4.425531914893617,3.5,4.3,2,37,7,5,0.984514954866668,0.0,27.9,1.05471,1.014,0.979,2.7,1,0,3.966549741720525,3.7155158984648704
777495,2025-06-15,2025,1502.9160492054014,1503.2216432071796,23.694405998221782,4.422018348623853,4.495412844036697,4.136363636363637,4.327272727272727,3.68,4.72,3.76,3.88,1,1,0,69,70,4.944444444444445,4.666666666666667,5.3,4.6,26,47,6,6,0.9123978225062683,0.0,19.1,1.01211,0.126,1.444,0.0,1,0,3.8797749460338826,3.770162070758457
777496,2025-06-15,2025,1483.520477428449,1424.2255786445212,83.29489878392792,3.7387387387387387,3.981981981981982,4.366071428571429,5.383928571428571,3.12,4.16,4.4,6.52,1,1,0,71,72,4.1875,3.6315789473684212,3.6666666666666665,6.0,6,47,5,15,1.026829673989689,0.0,28.6,1.08487,-1.437,-2.391,0.0,0,0,4.5931465709915225,3.967126270498774
777497,2025-06-15,2025,1554.2670746892206,1459.9796667962273,118.28740789299331,5.063063063063063,4.126126126126126,3.6607142857142856,4.133928571428571,4.72,3.2,3.56,3.2,1,1,0,71,72,4.492753623188406,4.755395683453237,5.0,5.1,59,129,5,5,0.9934146613472801,0.0,20.9,1.04278,-2.202,-0.59,0.0,0,0,4.62055726030549,3.334466700768487
777498,2025-06-15,2025,1563.584812589422,1525.5056683158182,62.07914427360379,5.171171171171171,4.54054054054054,4.36936936936937,3.954954954954955,5.04,4.84,3.44,3.44,1,1,0,71,71,4.166666666666667,4.5,5.0,4.5,32,0,6,5,1.0093189874919675,0.0,31.2,1.08484,3.115,1.259,0.0,0,0,4.5871863644211945,4.4498179855988695
777499,2025-06-15,2025,1536.9637147791964,1504.429028778287,56.53468600090946,4.572727272727272,4.336363636363636,4.345454545454546,4.390909090909091,4.32,4.2,4.84,3.96,1,1,0,70,70,3.606896551724138,3.9934210526315788,4.0,3.9,135,142,6,6,1.0201170497385381,0.0,19.1,1.0144,-1.007,-2.623,0.1,0,0,4.551633004902261,4.271676915384484
777500,2025-06-15,2025,1504.663396611309,1566.8219432873263,-38.158546676017295,4.741071428571429,4.5625,5.045871559633028,4.08256880733945,4.84,4.6,4.56,3.76,1,1,0,72,69,4.629213483146067,3.344,5.2,2.0,79,115,6,5,1.0939864297434527,0.0,16.3,0.99984,-1.876,-1.942,0.0,0,0,4.705539599101304,5.596783276529004
777501,2025-06-15,2025,1477.9861920123674,1443.7586830663338,58.227508946033595,4.110091743119266,4.862385321100917,4.3119266055045875,4.798165137614679,4.12,4.24,4.6,4.28,1,1,0,69,69,5.0,4.766423357664234,10.0,4.4,1,127,15,6,1.027483255953623,0.0,20.2,1.01966,-1.525,-2.348,0.1,0,0,4.502865205939599,4.787215424403997
777502,2025-06-15,2025,1557.1529506740926,1528.9924467367482,52.1605039373444,4.576576576576577,3.774774774774775,4.509090909090909,4.027272727272727,4.72,3.64,5.52,3.2,1,1,0,71,70,4.921348314606742,3.9565217391304346,3.6,5.3,79,36,5,6,0.9317629201344803,0.0,18.1,1.00914,-0.394,-1.705,0.2,0,0,3.8163191300162707,3.5243006117759252
777503,2025-06-15,2025,1454.3163782754316,1433.8010739093527,44.51530436607891,4.3090909090909095,4.863636363636363,4.25,5.083333333333333,4.44,4.48,3.88,4.84,1,1,0,70,68,4.729166666666667,4.1,4.2,5.0,86,20,5,6,1.024288586128251,0.0,21.1,1.0238,-1.45,-2.511,0.0,0,0,4.985905754092971,4.705002369109313
777504,2025-06-15,2025,1529.5836577534674,1360.8185950210518,192.76506273241557,4.302752293577981,4.110091743119266,3.7181818181818183,5.6454545454545455,4.56,3.88,3.08,5.84,1,1,0,69,70,4.5,5.205607476635514,4.6,5.1,20,97,5,15,1.0038628862951962,0.0,27.6,1.08589,0.943,-2.455,0.0,0,0,5.418850185721241,3.409133618416113
777505,2025-06-15,2025,1541.8222821357524,1506.6470928921592,59.175189243593195,4.705357142857143,3.955357142857143,4.5625,4.223214285714286,3.76,3.88,4.56,4.16,1,1,0,72,72,4.863636363636363,3.7777777777777777,5.3,2.8,12,62,8,6,0.9528967643756849,0.0,22.9,1.04773,0.648,3.673,0.0,0,0,4.207935256389798,3.8213948987035313
777483,2025-06-16,2025,1436.2782882050542,1540.4517750019343,-80.17348679688007,4.238532110091743,5.045871559633028,4.63063063063063,4.333333333333333,4.0,4.72,4.72,4.36,1,1,0,69,71,3.9741379310344827,4.230769230769231,6.2,3.3333333333333335,106,3,6,6,0.9871376644917271,0.0,30.0,1.0575,-4.123,0.801,0.0,1,0,4.029051181065112,5.125562585554569
777484,2025-06-16,2025,1534.283843224189,1481.826716934647,76.45712628954197,4.54954954954955,3.990990990990991,4.172727272727273,4.836363636363636,5.84,3.0,4.4,3.92,1,1,0,71,70,3.85,4.137614678899083,3.0,3.7,50,99,6,5,0.9731289008124578,0.0,31.9,1.06579,2.145,-2.468,0.1,0,0,4.758227509186913,3.6012942270361767
777485,2025-06-16,2025,1425.9380015735787,1541.838215615241,-91.90021404166237,4.353982300884955,5.353982300884955,4.252252252252252,3.900900900900901,4.4,6.44,4.28,3.52,1,1,0,73,71,4.694444444444445,4.631578947368421,4.4,4.777777777777778,26,9,6,5,1.0531406055979917,0.0,28.6,1.05411,3.691,-1.643,0.0,0,0,3.974892805268521,5.328068446048925
777486,2025-06-16,2025,1506.5428659241838,1507.1009748029483,23.441891121235585,4.4363636363636365,4.454545454545454,4.716814159292035,4.522123893805309,3.68,4.68,4.76,4.2,1,1,0,70,73,3.760869565217391,4.955357142857143,3.6,4.9,128,102,15,6,0.9120032284940638,0.0,22.7,1.02762,-1.751,2.914,0.0,1,0,4.065869689516541,4.2582977238901325
777487,2025-06-16,2025,1564.3843650956871,1439.9181581440541,148.466206951633,5.0,4.0636363636363635,4.290909090909091,4.8545454545454545,4.48,3.72,4.44,4.56,1,1,0,70,70,3.861111111111111,4.636363636363637,3.1,5.9,62,34,5,6,0.983652833402478,0.0,19.7,1.01909,-1.506,-1.506,0.0,0,0,5.30576376804973,3.8114785932523128
777488,2025-06-16,2025,1451.83916397973,1367.7453503466324,108.09381363309762,4.2792792792792795,4.846846846846847,3.774774774774775,5.603603603603603,4.32,4.48,3.48,5.84,1,1,0,71,71,4.790123456790123,5.066666666666666,5.1,6.2,71,5,5,6,1.0232756735365485,0.0,21.4,1.02823,-1.186,-1.573,0.1,0,0,5.452782471595437,4.160355831145665
777490,2025-06-16,2025,1564.7260092374531,1531.3399092965228,57.38609994093031,5.169642857142857,4.535714285714286,4.318181818181818,4.090909090909091,5.08,4.76,3.84,4.36,1,1,0,72,70,3.7261904761904763,4.116883116883117,4.2,3.3,74,144,15,6,1.009464520008747,0.0,25.9,1.06657,1.99,-0.035,0.0,0,0,4.744155495820329,4.393646981928403
777467,2025-06-17,2025,1401.9692458364134,1508.042039537372,-82.07279370095853,3.8214285714285716,4.375,4.535714285714286,4.375,3.64,4.0,4.16,4.96,2,2,0,72,72,4.304347826086956,4.787234042553192,4.2,4.7,13,37,7,6,0.980536568487195,0.0,30.2,1.08975,1.202,-4.822,0.0,0,0,3.6429657231989534,4.323893895759506
777468,2025-06-17,2025,1500.6220200106127,1481.8080544993916,42.81396551122111,3.9732142857142856,3.732142857142857,3.7232142857142856,3.9732142857142856,4.08,3.08,3.2,4.24,2,2,0,72,72,4.925925925925926,3.753086419753086,4.7,3.4,17,71,6,5,0.9967543021778963,0.0,32.8,1.10093,5.177,-3.625,0.0,1,0,3.496709727338044,3.0778815085639946
777469,2025-06-17,2025,1428.7032286998642,1539.0729884889556,-86.3697597890914,4.342105263157895,5.315789473684211,4.223214285714286,3.892857142857143,4.32,6.2,4.16,3.52,1,1,0,74,72,4.908163265306122,4.761904761904762,6.0,5.1,88,11,6,15,1.0493209984793632,0.0,32.7,1.07121,3.773,-0.53,0.0,0,0,3.9415284372705397,5.23488012326176
